reconciliation_status,match_id,tournament_id,season,match_date,home_team,away_team,score_source,matches_status,events_status,events_normal_home,events_normal_away
matched,9574532,56,21/22,2022-02-26,peterhead,dumbarton,events_raw_normaltime,finished,finished,4.0,3.0
matched,9574533,56,21/22,2022-02-19,east-fife,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,9574534,56,21/22,2022-02-19,peterhead,airdrieonians,events_raw_normaltime,finished,finished,0.0,1.0
matched,9574536,55,21/22,2022-01-15,inverness-caledonian-thistle,queen-of-the-south,events_raw_normaltime,finished,finished,2.0,2.0
matched,9574537,57,21/22,2022-04-30,stirling-albion,edinburgh-city-fc,events_raw_normaltime,finished,finished,5.0,0.0
matched,9574538,57,21/22,2022-03-18,edinburgh-city-fc,stranraer,events_raw_normaltime,finished,finished,1.0,2.0
matched,9574541,54,21/22,2022-03-05,motherwell,dundee-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,9574542,57,21/22,2022-01-29,albion-rovers,cowdenbeath,events_raw_normaltime,finished,finished,0.0,1.0
matched,9574543,56,21/22,2022-03-05,dumbarton,queens-park-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,9574544,57,21/22,2022-03-26,forfar-athletic,cowdenbeath,events_raw_normaltime,finished,finished,1.0,1.0
matched,9574545,54,21/22,2022-02-26,st-mirren,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,2.0
matched,9574546,57,21/22,2022-04-09,annan-athletic,cowdenbeath,events_raw_normaltime,finished,finished,2.0,3.0
matched,9574547,57,21/22,2021-12-11,forfar-athletic,stirling-albion,events_raw_normaltime,finished,finished,2.0,0.0
matched,9574551,57,21/22,2022-04-30,cowdenbeath,albion-rovers,events_raw_normaltime,finished,finished,0.0,1.0
matched,9574554,56,21/22,2021-08-07,alloa-athletic,east-fife,events_raw_normaltime,finished,finished,3.0,1.0
matched,9749919,57,21/22,2021-08-31,cowdenbeath,stranraer,events_raw_normaltime,finished,finished,1.0,2.0
matched,9762457,55,21/22,2021-09-07,ayr-united,raith-rovers,events_raw_normaltime,finished,finished,0.0,2.0
matched,9780717,56,21/22,2021-09-14,airdrieonians,alloa-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,9813140,55,21/22,2021-09-29,raith-rovers,dunfermline-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,9917723,57,21/22,2021-11-09,stenhousemuir,albion-rovers,events_raw_normaltime,finished,finished,3.0,1.0
matched,9925018,57,21/22,2021-11-23,elgin-city,edinburgh-city-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,9935157,54,21/22,2021-12-08,livingston,hibernian,events_raw_normaltime,finished,finished,1.0,0.0
matched,9935158,54,21/22,2021-11-24,ross-county,hibernian,events_raw_normaltime,finished,finished,1.0,0.0
matched,10013647,54,21/22,2021-12-22,st-johnstone,ross-county,events_raw_normaltime,finished,finished,1.0,2.0
matched,10015057,57,21/22,2022-01-25,elgin-city,kelty-hearts-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,10032442,56,21/22,2022-01-22,east-fife,falkirk-fc,events_raw_normaltime,finished,finished,0.0,2.0
matched,10035825,54,21/22,2022-01-18,aberdeen,rangers,events_raw_normaltime,finished,finished,1.0,1.0
matched,10035826,54,21/22,2022-01-18,ross-county,motherwell,events_raw_normaltime,finished,finished,3.0,1.0
matched,10035827,54,21/22,2022-01-18,heart-of-midlothian,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,10035828,54,21/22,2022-01-18,livingston,dundee-fc,events_raw_normaltime,finished,finished,2.0,0.0
matched,10035829,54,21/22,2022-01-17,celtic,hibernian,events_raw_normaltime,finished,finished,2.0,0.0
matched,10035833,54,21/22,2022-02-01,st-mirren,motherwell,events_raw_normaltime,finished,finished,1.0,1.0
matched,10035834,54,21/22,2022-02-01,ross-county,aberdeen,events_raw_normaltime,finished,finished,1.0,1.0
matched,10035835,54,21/22,2022-02-01,dundee-fc,dundee-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,10035836,54,21/22,2022-02-02,celtic,rangers,events_raw_normaltime,finished,finished,3.0,0.0
matched,10035837,54,21/22,2022-02-01,livingston,st-johnstone,events_raw_normaltime,finished,finished,1.0,2.0
matched,10040295,56,21/22,2021-12-29,airdrieonians,queens-park-fc,events_raw_normaltime,finished,finished,1.0,0.0
matched,10041722,54,21/22,2022-01-18,dundee-united,st-mirren,events_raw_normaltime,finished,finished,1.0,2.0
matched,10054069,54,21/22,2022-02-01,hibernian,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,0.0
matched,10061932,56,21/22,2022-01-25,clyde-fc,airdrieonians,events_raw_normaltime,finished,finished,2.0,2.0
matched,10065081,55,21/22,2022-01-22,dunfermline-athletic,inverness-caledonian-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,10073442,56,21/22,2022-01-22,clyde-fc,queens-park-fc,events_raw_normaltime,finished,finished,1.0,1.0
matched,10087879,57,21/22,2022-02-15,elgin-city,annan-athletic,events_raw_normaltime,finished,finished,0.0,2.0
matched,10091969,55,21/22,2022-02-01,partick-thistle,ayr-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,10091970,55,21/22,2022-02-01,raith-rovers,queen-of-the-south,events_raw_normaltime,finished,finished,3.0,3.0
matched,10104723,57,21/22,2022-01-31,forfar-athletic,edinburgh-city-fc,events_raw_normaltime,finished,finished,2.0,3.0
matched,10105529,56,21/22,2022-02-08,queens-park-fc,dumbarton,events_raw_normaltime,finished,finished,2.0,1.0
matched,10105544,55,21/22,2022-02-09,inverness-caledonian-thistle,partick-thistle,events_raw_normaltime,finished,finished,3.0,3.0
matched,10105545,55,21/22,2022-02-09,arbroath,hamilton-academical,events_raw_normaltime,finished,finished,2.0,2.0
matched,10107290,56,21/22,2022-02-08,alloa-athletic,falkirk-fc,events_raw_normaltime,finished,finished,0.0,3.0
matched,10115643,56,21/22,2022-02-22,falkirk-fc,peterhead,events_raw_normaltime,finished,finished,1.0,1.0
matched,10115645,57,21/22,2022-03-02,albion-rovers,annan-athletic,events_raw_normaltime,finished,finished,1.0,4.0
matched,10115646,57,21/22,2022-03-02,edinburgh-city-fc,stenhousemuir,events_raw_normaltime,finished,finished,1.0,1.0
matched,10116309,55,21/22,2022-02-12,greenock-morton,queen-of-the-south,events_raw_normaltime,finished,finished,2.0,1.0
matched,10116325,55,21/22,2022-02-12,kilmarnock,dunfermline-athletic,events_raw_normaltime,finished,finished,2.0,1.0
matched,10116333,55,21/22,2022-03-01,arbroath,partick-thistle,events_raw_normaltime,finished,finished,1.0,1.0
matched,10116334,55,21/22,2022-02-22,partick-thistle,greenock-morton,events_raw_normaltime,finished,finished,0.0,1.0
matched,10116337,57,21/22,2022-02-22,kelty-hearts-fc,cowdenbeath,events_raw_normaltime,finished,finished,1.0,0.0
matched,10116338,57,21/22,2022-02-15,edinburgh-city-fc,albion-rovers,events_raw_normaltime,finished,finished,1.0,2.0
matched,10116344,54,21/22,2022-02-15,aberdeen,st-johnstone,events_raw_normaltime,finished,finished,1.0,1.0
matched,10121599,57,21/22,2022-02-15,stirling-albion,forfar-athletic,events_raw_normaltime,finished,finished,1.0,1.0
matched,10121600,57,21/22,2022-03-16,albion-rovers,kelty-hearts-fc,events_raw_normaltime,finished,finished,0.0,0.0
matched,10121601,56,21/22,2022-03-01,queens-park-fc,peterhead,events_raw_normaltime,finished,finished,2.0,1.0
matched,10160952,55,21/22,2022-03-22,dunfermline-athletic,partick-thistle,events_raw_normaltime,finished,finished,4.0,1.0
matched,10160953,55,21/22,2022-03-08,partick-thistle,queen-of-the-south,events_raw_normaltime,finished,finished,1.0,0.0
matched,10160954,54,21/22,2022-03-09,dundee-fc,st-mirren,events_raw_normaltime,finished,finished,0.0,1.0
matched,10160956,57,21/22,2022-03-08,stirling-albion,cowdenbeath,events_raw_normaltime,finished,finished,2.0,1.0
matched,10160957,57,21/22,2022-03-15,cowdenbeath,forfar-athletic,events_raw_normaltime,finished,finished,1.0,2.0
matched,10160959,57,21/22,2022-03-22,stirling-albion,albion-rovers,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387371,54,22/23,2022-07-31,st-mirren,motherwell,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387372,54,22/23,2022-07-31,celtic,aberdeen,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387373,54,22/23,2022-07-30,st-johnstone,hibernian,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387374,54,22/23,2022-07-30,heart-of-midlothian,ross-county,events_raw_normaltime,finished,finished,2.0,1.0
matched,10387375,54,22/23,2022-07-30,kilmarnock,dundee-united,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387376,54,22/23,2022-07-30,livingston,rangers,events_raw_normaltime,finished,finished,1.0,2.0
matched,10387380,54,22/23,2023-01-07,aberdeen,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387381,54,22/23,2023-01-02,rangers,celtic,events_raw_normaltime,finished,finished,2.0,2.0
matched,10387382,54,22/23,2023-01-02,livingston,motherwell,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387383,54,22/23,2023-01-02,aberdeen,ross-county,events_raw_normaltime,finished,finished,0.0,0.0
matched,10387384,54,22/23,2023-01-18,heart-of-midlothian,aberdeen,events_raw_normaltime,finished,finished,5.0,0.0
matched,10387385,54,22/23,2023-01-02,st-johnstone,dundee-united,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387386,54,22/23,2023-01-02,heart-of-midlothian,hibernian,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387387,54,22/23,2022-12-28,st-johnstone,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,3.0
matched,10387388,54,22/23,2023-01-07,st-mirren,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387389,54,22/23,2023-01-02,kilmarnock,st-mirren,events_raw_normaltime,finished,finished,0.0,0.0
matched,10387390,54,22/23,2023-01-18,celtic,st-mirren,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387391,54,22/23,2023-01-08,dundee-united,rangers,events_raw_normaltime,finished,finished,0.0,2.0
matched,10387392,54,22/23,2023-01-14,hibernian,dundee-united,events_raw_normaltime,finished,finished,2.0,2.0
matched,10387393,54,22/23,2023-01-07,celtic,kilmarnock,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387394,54,22/23,2023-01-07,ross-county,livingston,events_raw_normaltime,finished,finished,0.0,2.0
matched,10387395,54,22/23,2023-01-29,livingston,heart-of-midlothian,events_raw_normaltime,finished,finished,0.0,0.0
matched,10387396,54,22/23,2022-08-07,hibernian,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387397,54,22/23,2023-01-08,motherwell,hibernian,events_raw_normaltime,finished,finished,2.0,3.0
matched,10387398,54,22/23,2023-01-28,hibernian,aberdeen,events_raw_normaltime,finished,finished,6.0,0.0
matched,10387399,54,22/23,2022-08-07,dundee-united,livingston,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387400,54,22/23,2023-01-28,ross-county,kilmarnock,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387401,54,22/23,2023-01-28,rangers,st-johnstone,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387402,54,22/23,2022-08-06,rangers,kilmarnock,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387403,54,22/23,2022-08-06,motherwell,st-johnstone,events_raw_normaltime,finished,finished,1.0,2.0
matched,10387404,54,22/23,2023-01-18,kilmarnock,rangers,events_raw_normaltime,finished,finished,2.0,3.0
matched,10387405,54,22/23,2022-08-13,rangers,st-johnstone,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387406,54,22/23,2022-08-06,aberdeen,st-mirren,events_raw_normaltime,finished,finished,4.0,1.0
matched,10387407,54,22/23,2023-01-14,motherwell,ross-county,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387408,54,22/23,2022-08-13,livingston,hibernian,events_raw_normaltime,finished,finished,2.0,1.0
matched,10387409,54,22/23,2023-01-14,st-johnstone,livingston,events_raw_normaltime,finished,finished,2.0,4.0
matched,10387410,54,22/23,2022-08-21,celtic,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387411,54,22/23,2023-02-01,motherwell,st-johnstone,events_raw_normaltime,finished,finished,0.0,2.0
matched,10387412,54,22/23,2023-01-29,dundee-united,celtic,events_raw_normaltime,finished,finished,0.0,2.0
matched,10387413,54,22/23,2023-02-01,aberdeen,st-mirren,events_raw_normaltime,finished,finished,1.0,3.0
matched,10387414,54,22/23,2023-01-31,ross-county,hibernian,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387415,54,22/23,2023-01-28,st-mirren,motherwell,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387416,54,22/23,2023-02-01,kilmarnock,dundee-united,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387417,54,22/23,2023-02-04,aberdeen,motherwell,events_raw_normaltime,finished,finished,3.0,1.0
matched,10387418,54,22/23,2022-08-06,ross-county,celtic,events_raw_normaltime,finished,finished,1.0,3.0
matched,10387419,54,22/23,2022-08-13,st-mirren,ross-county,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387420,54,22/23,2023-02-01,heart-of-midlothian,rangers,events_raw_normaltime,finished,finished,0.0,3.0
matched,10387421,54,22/23,2022-08-14,kilmarnock,celtic,events_raw_normaltime,finished,finished,0.0,5.0
matched,10387422,54,22/23,2022-08-13,aberdeen,motherwell,events_raw_normaltime,finished,finished,2.0,3.0
matched,10387423,54,22/23,2022-08-27,aberdeen,livingston,events_raw_normaltime,finished,finished,5.0,0.0
matched,10387424,54,22/23,2022-08-14,heart-of-midlothian,dundee-united,events_raw_normaltime,finished,finished,4.0,1.0
matched,10387425,54,22/23,2023-02-04,st-mirren,hibernian,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387426,54,22/23,2023-02-01,celtic,livingston,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387427,54,22/23,2022-08-28,dundee-united,celtic,events_raw_normaltime,finished,finished,0.0,9.0
matched,10387428,54,22/23,2023-02-18,celtic,aberdeen,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387429,54,22/23,2022-08-20,dundee-united,st-mirren,events_raw_normaltime,finished,finished,0.0,3.0
matched,10387430,54,22/23,2022-08-20,st-johnstone,aberdeen,events_raw_normaltime,finished,finished,0.0,1.0
matched,10387431,54,22/23,2022-08-28,heart-of-midlothian,st-johnstone,events_raw_normaltime,finished,finished,3.0,2.0
matched,10387432,54,22/23,2023-02-18,hibernian,kilmarnock,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387433,54,22/23,2023-02-04,heart-of-midlothian,dundee-united,events_raw_normaltime,finished,finished,3.0,1.0
matched,10387434,54,22/23,2022-08-20,hibernian,rangers,events_raw_normaltime,finished,finished,2.0,2.0
matched,10387435,54,22/23,2023-02-18,dundee-united,st-johnstone,events_raw_normaltime,finished,finished,1.0,2.0
matched,10387436,54,22/23,2023-02-05,st-johnstone,celtic,events_raw_normaltime,finished,finished,1.0,4.0
matched,10387437,54,22/23,2023-02-04,rangers,ross-county,events_raw_normaltime,finished,finished,2.0,1.0
matched,10387438,54,22/23,2022-08-20,motherwell,livingston,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387439,54,22/23,2022-08-20,ross-county,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387440,54,22/23,2022-09-03,livingston,heart-of-midlothian,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387441,54,22/23,2023-02-25,kilmarnock,motherwell,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387442,54,22/23,2023-02-18,livingston,rangers,events_raw_normaltime,finished,finished,0.0,3.0
matched,10387443,54,22/23,2022-09-03,motherwell,dundee-united,events_raw_normaltime,finished,finished,0.0,0.0
matched,10387444,54,22/23,2022-09-03,ross-county,aberdeen,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387446,54,22/23,2022-08-27,rangers,ross-county,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387447,54,22/23,2023-03-08,celtic,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,1.0
matched,10387448,54,22/23,2022-08-27,kilmarnock,motherwell,events_raw_normaltime,finished,finished,2.0,1.0
matched,10387449,54,22/23,2023-02-25,ross-county,dundee-united,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387450,54,22/23,2022-08-27,st-mirren,hibernian,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387451,54,22/23,2023-03-04,rangers,kilmarnock,events_raw_normaltime,finished,finished,3.0,1.0
matched,10387452,54,22/23,2022-09-03,celtic,rangers,events_raw_normaltime,finished,finished,4.0,0.0
matched,10387453,54,22/23,2023-02-18,st-mirren,ross-county,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387454,54,22/23,2023-03-05,st-mirren,celtic,events_raw_normaltime,finished,finished,1.0,5.0
matched,10387456,54,22/23,2023-02-19,motherwell,heart-of-midlothian,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387457,54,22/23,2023-03-04,ross-county,motherwell,events_raw_normaltime,finished,finished,0.0,2.0
matched,10387461,54,22/23,2022-09-17,st-johnstone,ross-county,events_raw_normaltime,finished,finished,0.0,0.0
matched,10387462,54,22/23,2023-03-04,heart-of-midlothian,st-johnstone,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387463,54,22/23,2023-03-18,aberdeen,heart-of-midlothian,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387464,54,22/23,2023-03-18,motherwell,rangers,events_raw_normaltime,finished,finished,2.0,4.0
matched,10387466,54,22/23,2022-09-17,rangers,dundee-united,events_raw_normaltime,finished,finished,2.0,1.0
matched,10387467,54,22/23,2023-02-25,st-johnstone,st-mirren,events_raw_normaltime,finished,finished,1.0,1.0
matched,10387468,54,22/23,2022-09-03,st-johnstone,st-mirren,events_raw_normaltime,finished,finished,3.0,0.0
matched,10387469,54,22/23,2023-03-04,livingston,hibernian,events_raw_normaltime,finished,finished,1.0,4.0
matched,10387470,54,22/23,2022-10-22,kilmarnock,ross-county,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387471,54,22/23,2023-04-01,rangers,dundee-united,events_raw_normaltime,finished,finished,2.0,0.0
matched,10387473,54,22/23,2023-03-18,celtic,hibernian,events_raw_normaltime,finished,finished,3.0,1.0
matched,10387474,54,22/23,2022-10-08,hibernian,motherwell,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387475,54,22/23,2022-10-29,st-johnstone,kilmarnock,events_raw_normaltime,finished,finished,1.0,0.0
matched,10387476,54,22/23,2023-04-09,dundee-united,hibernian,events_raw_normaltime,finished,finished,2.0,1.0
