club,match_id,match_date,season,current_tier,previous_observed_tier,home_entry_match_number,window,home_score,away_score,goal_difference,method_note
cowdenbeath,9422569,2021-03-30,20/21,57,57,2,1-5,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9424885,2021-04-03,20/21,57,57,3,1-5,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9431743,2021-04-10,20/21,57,57,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9431738,2021-04-17,20/21,57,57,5,1-5,1.0,5.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574036,2021-08-07,21/22,57,57,6,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574064,2021-08-28,21/22,57,57,7,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9749919,2021-08-31,21/22,57,57,8,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574196,2021-09-18,21/22,57,57,9,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574157,2021-10-16,21/22,57,57,10,6-10,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574063,2021-11-06,21/22,57,57,11,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574419,2021-12-04,21/22,57,57,12,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574367,2021-12-18,21/22,57,57,13,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574445,2021-12-22,21/22,57,57,14,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574462,2022-01-08,21/22,57,57,15,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574222,2022-01-22,21/22,57,57,16,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574225,2022-02-19,21/22,57,57,17,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574242,2022-03-05,21/22,57,57,18,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,10160957,2022-03-15,21/22,57,57,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
cowdenbeath,9574434,2022-03-19,21/22,57,57,20,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9412789,2021-03-27,20/21,57,,1,1-5,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9424888,2021-04-06,20/21,57,57,2,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9431747,2021-04-13,20/21,57,57,3,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9431732,2021-04-17,20/21,57,57,4,1-5,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574335,2021-08-13,21/22,57,57,5,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574346,2021-08-27,21/22,57,57,6,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574105,2021-09-17,21/22,57,57,7,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574094,2021-10-01,21/22,57,57,8,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574245,2021-10-15,21/22,57,57,9,6-10,2.0,3.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574038,2021-11-05,21/22,57,57,10,6-10,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574172,2021-11-12,21/22,57,57,11,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574235,2021-12-03,21/22,57,57,12,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574321,2021-12-17,21/22,57,57,13,11-20,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574451,2022-01-07,21/22,57,57,14,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574236,2022-02-11,21/22,57,57,15,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10116338,2022-02-15,21/22,57,57,16,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574480,2022-02-25,21/22,57,57,17,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10115646,2022-03-02,21/22,57,57,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9574538,2022-03-18,21/22,57,57,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,9573960,2022-04-01,21/22,57,57,20,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387882,2022-08-06,22/23,56,57,1,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387847,2022-08-20,22/23,56,56,2,1-5,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387962,2022-08-27,22/23,56,56,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10717735,2022-10-05,22/23,56,56,4,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387892,2022-10-08,22/23,56,56,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387950,2022-10-22,22/23,56,56,6,6-10,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387931,2022-11-05,22/23,56,56,7,6-10,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387947,2022-11-19,22/23,56,56,8,6-10,4.0,3.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387961,2022-12-17,22/23,56,56,9,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387899,2022-12-24,22/23,56,56,10,6-10,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387917,2023-01-07,22/23,56,56,11,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387814,2023-01-28,22/23,56,56,12,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387820,2023-02-25,22/23,56,56,13,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387832,2023-03-11,22/23,56,56,14,11-20,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387868,2023-03-24,22/23,56,56,15,11-20,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387870,2023-04-01,22/23,56,56,16,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387890,2023-04-22,22/23,56,56,17,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,10387922,2023-05-06,22/23,56,56,18,11-20,1.0,4.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,11395660,2023-08-12,23/24,56,56,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,11395657,2023-08-19,23/24,56,56,20,11-20,0.0,3.0,-3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12477129,2024-08-03,24/25,57,56,1,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476631,2024-08-17,24/25,57,57,2,1-5,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476620,2024-08-31,24/25,57,57,3,1-5,0.0,4.0,-4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476597,2024-10-05,24/25,57,57,4,1-5,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12954858,2024-10-12,24/25,57,57,5,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476589,2024-11-02,24/25,57,57,6,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476583,2024-11-09,24/25,57,57,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476551,2024-12-21,24/25,57,57,8,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476539,2025-01-04,24/25,57,57,9,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,13217663,2025-01-08,24/25,57,57,10,6-10,2.0,4.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476544,2025-01-11,24/25,57,57,11,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476521,2025-02-01,24/25,57,57,12,11-20,4.0,3.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476510,2025-02-15,24/25,57,57,13,11-20,5.0,0.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476499,2025-03-01,24/25,57,57,14,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476483,2025-03-22,24/25,57,57,15,11-20,5.0,2.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476475,2025-04-05,24/25,57,57,16,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476468,2025-04-12,24/25,57,57,17,11-20,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,12476457,2025-04-26,24/25,57,57,18,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,14035666,2025-08-02,25/26,57,57,19,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
edinburgh-city-fc,14035675,2025-08-16,25/26,57,57,20,11-20,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574155,2021-07-31,21/22,57,,1,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574220,2021-08-21,21/22,57,57,2,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574361,2021-09-11,21/22,57,57,3,1-5,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574194,2021-09-25,21/22,57,57,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574100,2021-10-02,21/22,57,57,5,1-5,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574067,2021-10-30,21/22,57,57,6,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574082,2021-11-13,21/22,57,57,7,6-10,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574143,2021-11-20,21/22,57,57,8,6-10,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574476,2021-12-11,21/22,57,57,9,6-10,6.0,1.0,5.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574513,2022-01-15,21/22,57,57,10,6-10,2.0,2.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574247,2022-01-29,21/22,57,57,11,11-20,3.0,2.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574368,2022-02-05,21/22,57,57,12,11-20,4.0,0.0,4.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10116337,2022-02-22,21/22,57,57,13,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574320,2022-02-26,21/22,57,57,14,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574405,2022-03-12,21/22,57,57,15,11-20,3.0,1.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9574416,2022-03-26,21/22,57,57,16,11-20,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9573974,2022-04-09,21/22,57,57,17,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,9573987,2022-04-23,21/22,57,57,18,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387841,2022-07-30,22/23,56,57,1,1-5,0.0,2.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387851,2022-08-20,22/23,56,56,2,1-5,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387874,2022-09-03,22/23,56,56,3,1-5,2.0,0.0,2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387932,2022-10-01,22/23,56,56,4,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10698037,2022-10-11,22/23,56,56,5,1-5,1.0,0.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387913,2022-10-15,22/23,56,56,6,6-10,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387940,2022-11-05,22/23,56,56,7,6-10,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387969,2022-11-12,22/23,56,56,8,6-10,1.0,3.0,-2.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10388165,2022-12-03,22/23,56,56,9,6-10,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10388168,2022-12-24,22/23,56,56,10,6-10,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387810,2023-01-14,22/23,56,56,11,11-20,1.0,1.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387812,2023-02-04,22/23,56,56,12,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387834,2023-02-18,22/23,56,56,13,11-20,3.0,0.0,3.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387976,2023-03-04,22/23,56,56,14,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387848,2023-03-18,22/23,56,56,15,11-20,1.0,2.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387875,2023-04-08,22/23,56,56,16,11-20,0.0,0.0,0.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387901,2023-04-15,22/23,56,56,17,11-20,0.0,1.0,-1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
kelty-hearts-fc,10387978,2023-04-29,22/23,56,56,18,11-20,2.0,1.0,1.0,"home fixtures only; tier-change candidate, not verified promotion/relegation"
