match_id,tournament_id,match_date,is_home_team,players_with_value,proposed_value_sum,currency
9573846,55,2021-10-30,True,0,,
9573846,55,2021-10-30,False,0,,
9573847,55,2021-09-11,True,0,,
9573847,55,2021-09-11,False,0,,
9573848,55,2021-10-02,True,0,,
9573848,55,2021-10-02,False,0,,
9573849,55,2021-10-02,True,0,,
9573849,55,2021-10-02,False,0,,
9573850,54,2021-11-07,True,0,,
9573850,54,2021-11-07,False,0,,
9573851,54,2021-09-25,True,0,,
9573851,54,2021-09-25,False,0,,
9573852,54,2021-10-02,True,0,,
9573852,54,2021-10-02,False,0,,
9573853,54,2021-08-29,True,0,,
9573853,54,2021-08-29,False,0,,
9573854,54,2021-09-25,True,0,,
9573854,54,2021-09-25,False,0,,
9573855,54,2021-08-22,True,0,,
9573855,54,2021-08-22,False,0,,
9573856,55,2021-10-30,True,0,,
9573856,55,2021-10-30,False,0,,
9573857,55,2021-11-06,True,0,,
9573857,55,2021-11-06,False,0,,
9573858,55,2021-10-26,True,0,,
9573858,55,2021-10-26,False,0,,
9573859,54,2021-11-06,True,0,,
9573859,54,2021-11-06,False,0,,
9573860,54,2021-08-28,True,0,,
9573860,54,2021-08-28,False,0,,
9573861,54,2021-09-11,True,0,,
9573861,54,2021-09-11,False,0,,
9573862,54,2021-08-28,True,0,,
9573862,54,2021-08-28,False,0,,
9573863,55,2021-11-13,True,0,,
9573863,55,2021-11-13,False,0,,
9573864,54,2021-09-19,True,0,,
9573864,54,2021-09-19,False,0,,
9573865,55,2021-11-06,True,0,,
9573865,55,2021-11-06,False,0,,
9573866,54,2021-09-11,True,0,,
9573866,54,2021-09-11,False,0,,
9573867,55,2021-11-13,True,0,,
